1.358367	1.358367	1
2.879274	2.879274	2
4.376961	4.376961	3
5.503129	5.503129	4
6.675737	6.675737	5
7.836735	7.836735	6
9.137052	9.137052	7
10.948209	10.948209	8
13.072834	13.072834	9
15.151020	15.151020	10
17.275646	17.275646	11
19.342222	19.342222	12
21.095329	21.095329	13
22.825215	22.825215	14
24.589932	24.589932	15
26.772608	26.772608	16
29.141043	29.141043	17
31.381769	31.381769	18
33.599274	33.599274	19
35.514921	35.514921	20
37.221587	37.221587	21
38.951474	38.951474	22
40.565261	40.565261	23
42.062948	42.062948	24
43.572245	43.572245	25
45.093152	45.093152	26
46.614059	46.614059	27
47.833107	47.833107	28
48.889615	48.889615	29
50.004172	50.004172	30
51.118730	51.118730	31
52.210068	52.210068	32
53.324626	53.324626	33
54.427574	54.427574	34
55.518912	55.518912	35
56.621859	56.621859	36
57.748027	57.748027	37
58.885805	58.885805	38
60.011973	60.011973	39
61.149751	61.149751	40
62.287528	62.287528	41
63.460136	63.460136	42
64.632744	64.632744	43
65.828571	65.828571	44
67.303039	67.303039	45
69.067755	69.067755	46
70.878912	70.878912	47
72.759728	72.759728	48
74.686984	74.686984	49
76.718730	76.718730	50
78.576327	78.576327	51
80.178503	80.178503	52
81.769070	81.769070	53
83.371247	83.371247	54
84.892154	84.892154	55
86.169252	86.169252	56
87.469569	87.469569	57
88.769887	88.769887	58
90.070204	90.070204	59
91.370522	91.370522	60
92.694059	92.694059	61
94.098866	94.098866	62
95.654603	95.654603	63
97.210340	97.210340	64
98.742857	98.742857	65
100.809433	100.809433	66
102.992109	102.992109	67
105.209615	105.209615	68
107.427120	107.427120	69
109.470476	109.470476	70
111.560272	111.560272	71
113.580408	113.580408	72
115.577324	115.577324	73
117.818050	117.818050	74
120.128435	120.128435	75
122.438821	122.438821	76
124.772426	124.772426	77
127.071202	127.071202	78
129.381587	129.381587	79
131.703583	131.703583	80
133.828209	133.828209	81
135.604535	135.604535	82
137.322812	137.322812	83
138.971429	138.971429	84
140.643265	140.643265	85
142.152562	142.152562	86
143.627029	143.627029	87
145.089887	145.089887	88
146.390204	146.390204	89
147.655692	147.655692	90
148.932789	148.932789	91
150.175057	150.175057	92
151.428934	151.428934	93
152.682812	152.682812	94
153.913469	153.913469	95
155.155737	155.155737	96
156.595374	156.595374	97
158.267211	158.267211	98
159.939048	159.939048	99
161.541224	161.541224	100
163.422041	163.422041	101
165.349297	165.349297	102
167.369433	167.369433	103
169.517279	169.517279	104
171.688345	171.688345	105
173.731701	173.731701	106
175.426757	175.426757	107
177.075374	177.075374	108
178.642721	178.642721	109
179.931429	179.931429	110
181.231746	181.231746	111
182.520454	182.520454	112
183.820771	183.820771	113
185.353288	185.353288	114
187.001905	187.001905	115
188.685351	188.685351	116
190.357188	190.357188	117
191.982585	191.982585	118
193.700862	193.700862	119
195.488798	195.488798	120
197.276735	197.276735	121
198.855692	198.855692	122
200.446259	200.446259	123
202.001995	202.001995	124
203.557732	203.557732	125
205.125079	205.125079	126
