0.034830	0.034830	4
0.417959	0.417959	1
0.847528	0.847528	2
1.265488	1.265488	3
1.602177	1.602177	4
1.950476	1.950476	1
2.298776	2.298776	2
2.623855	2.623855	3
2.972154	2.972154	4
3.297234	3.297234	1
3.633923	3.633923	2
3.970612	3.970612	3
4.307302	4.307302	4
4.643991	4.643991	1
4.992290	4.992290	2
5.340590	5.340590	3
5.677279	5.677279	4
6.072018	6.072018	1
6.478367	6.478367	2
6.884717	6.884717	3
7.291066	7.291066	4
7.709025	7.709025	1
8.126984	8.126984	2
8.533333	8.533333	3
8.951293	8.951293	4
9.369252	9.369252	1
9.775601	9.775601	2
10.205170	10.205170	3
10.692789	10.692789	4
11.157188	11.157188	1
11.633197	11.633197	2
12.097596	12.097596	3
12.573605	12.573605	4
13.061224	13.061224	1
13.548844	13.548844	2
14.036463	14.036463	3
14.524082	14.524082	4
14.918821	14.918821	1
15.325170	15.325170	2
15.731519	15.731519	3
16.137868	16.137868	4
16.520998	16.520998	1
16.904127	16.904127	2
17.287256	17.287256	3
17.681995	17.681995	4
18.065125	18.065125	1
18.436644	18.436644	2
18.808163	18.808163	3
19.168073	19.168073	4
19.551202	19.551202	1
19.911111	19.911111	2
20.282630	20.282630	3
20.654150	20.654150	4
21.130159	21.130159	1
21.617778	21.617778	2
22.082177	22.082177	3
22.500136	22.500136	4
22.918095	22.918095	1
23.370884	23.370884	2
23.812063	23.812063	3
24.241633	24.241633	4
24.671202	24.671202	1
25.100771	25.100771	2
25.507120	25.507120	3
25.913469	25.913469	4
26.331429	26.331429	1
26.749388	26.749388	2
27.178957	27.178957	3
27.608526	27.608526	4
28.038095	28.038095	1
28.456054	28.456054	2
28.885624	28.885624	3
29.303583	29.303583	4
29.767982	29.767982	1
30.255601	30.255601	2
30.673560	30.673560	3
31.091519	31.091519	4
31.509478	31.509478	1
31.927438	31.927438	2
32.357007	32.357007	3
32.809796	32.809796	4
33.250975	33.250975	1
33.692154	33.692154	2
34.144943	34.144943	3
34.586122	34.586122	4
35.038912	35.038912	1
35.538141	35.538141	2
36.107029	36.107029	3
36.652698	36.652698	4
37.244807	37.244807	1
37.848526	37.848526	2
38.440635	38.440635	3
39.009524	39.009524	4
39.566803	39.566803	1
40.112472	40.112472	2
40.669751	40.669751	3
41.227029	41.227029	4
41.784308	41.784308	1
42.353197	42.353197	2
42.922086	42.922086	3
43.363265	43.363265	4
43.827664	43.827664	1
44.292063	44.292063	2
44.628753	44.628753	3
44.953832	44.953832	4
45.290522	45.290522	1
45.638821	45.638821	2
45.975510	45.975510	3
46.312200	46.312200	4
46.637279	46.637279	1
46.973968	46.973968	2
47.310658	47.310658	3
47.635737	47.635737	4
47.960816	47.960816	1
48.285896	48.285896	2
48.622585	48.622585	3
48.970884	48.970884	4
49.330794	49.330794	1
49.690703	49.690703	2
50.039002	50.039002	3
50.387302	50.387302	4
50.782041	50.782041	1
51.176780	51.176780	2
51.594739	51.594739	3
52.001088	52.001088	4
52.419048	52.419048	1
52.837007	52.837007	2
53.243356	53.243356	3
53.661315	53.661315	4
54.079274	54.079274	1
54.508844	54.508844	2
54.926803	54.926803	3
55.344762	55.344762	4
55.774331	55.774331	1
56.180680	56.180680	2
56.656689	56.656689	3
57.144308	57.144308	4
57.631927	57.631927	1
58.293696	58.293696	2
58.909025	58.909025	3
59.594014	59.594014	4
60.255782	60.255782	1
60.894331	60.894331	2
61.532880	61.532880	3
62.194649	62.194649	4
62.809977	62.809977	1
63.425306	63.425306	2
63.982585	63.982585	3
64.551474	64.551474	4
65.108753	65.108753	1
65.654422	65.654422	2
66.200091	66.200091	3
66.757370	66.757370	4
67.314649	67.314649	1
67.871927	67.871927	2
68.487256	68.487256	3
69.090975	69.090975	4
69.741134	69.741134	1
70.356463	70.356463	2
70.971791	70.971791	3
71.633560	71.633560	4
72.306939	72.306939	1
72.980317	72.980317	2
73.642086	73.642086	3
74.338685	74.338685	4
75.023673	75.023673	1
75.673832	75.673832	2
76.347211	76.347211	3
77.020590	77.020590	4
77.589478	77.589478	1
78.158367	78.158367	2
78.715646	78.715646	3
79.307755	79.307755	4
79.911474	79.911474	1
80.491973	80.491973	2
81.084082	81.084082	3
81.676190	81.676190	4
82.256689	82.256689	1
82.837188	82.837188	2
83.394467	83.394467	3
83.916916	83.916916	4
84.450975	84.450975	1
84.973424	84.973424	2
85.519093	85.519093	3
86.041542	86.041542	4
86.552381	86.552381	1
87.086440	87.086440	2
87.620499	87.620499	3
88.154558	88.154558	4
88.700227	88.700227	1
89.199456	89.199456	2
89.710295	89.710295	3
90.221134	90.221134	4
90.685533	90.685533	1
91.149932	91.149932	2
91.602721	91.602721	3
92.067120	92.067120	4
92.508299	92.508299	1
92.949478	92.949478	2
93.402268	93.402268	3
93.843447	93.843447	4
94.296236	94.296236	1
94.749025	94.749025	2
95.178594	95.178594	3
95.654603	95.654603	4
96.107392	96.107392	1
96.629841	96.629841	2
97.152290	97.152290	3
97.663129	97.663129	4
98.092698	98.092698	1
98.533878	98.533878	2
98.975057	98.975057	3
99.416236	99.416236	4
99.752925	99.752925	1
100.089615	100.089615	2
100.437914	100.437914	3
100.786213	100.786213	4
101.134512	101.134512	1
101.482812	101.482812	2
101.831111	101.831111	3
102.167800	102.167800	4
102.504490	102.504490	1
102.852789	102.852789	2
103.201088	103.201088	3
103.549388	103.549388	4
103.897687	103.897687	1
104.245986	104.245986	2
104.594286	104.594286	3
104.954195	104.954195	4
105.325714	105.325714	1
105.743673	105.743673	2
106.138413	106.138413	3
106.544762	106.544762	4
106.951111	106.951111	1
107.357460	107.357460	2
107.752200	107.752200	3
108.146939	108.146939	4
108.541678	108.541678	1
108.936417	108.936417	2
109.342766	109.342766	3
109.737506	109.737506	4
110.143855	110.143855	1
110.550204	110.550204	2
110.991383	110.991383	3
111.455782	111.455782	4
111.908571	111.908571	1
112.361361	112.361361	2
112.814150	112.814150	3
113.266939	113.266939	4
113.684898	113.684898	1
114.114467	114.114467	2
114.544036	114.544036	3
114.950385	114.950385	4
115.356735	115.356735	1
115.786304	115.786304	2
116.146213	116.146213	3
116.494512	116.494512	4
116.842812	116.842812	1
117.191111	117.191111	2
117.539410	117.539410	3
117.876100	117.876100	4
118.224399	118.224399	1
118.572698	118.572698	2
118.897778	118.897778	3
119.234467	119.234467	4
119.582766	119.582766	1
119.931066	119.931066	2
120.267755	120.267755	3
120.674104	120.674104	4
121.080454	121.080454	1
121.486803	121.486803	2
121.904762	121.904762	3
122.322721	122.322721	4
122.740680	122.740680	1
123.158639	123.158639	2
123.564989	123.564989	3
123.982948	123.982948	4
124.400907	124.400907	1
124.818866	124.818866	2
125.225215	125.225215	3
125.666395	125.666395	4
126.107574	126.107574	1
126.699683	126.699683	2
127.268571	127.268571	3
127.849070	127.849070	4
128.406349	128.406349	1
128.952018	128.952018	2
129.520907	129.520907	3
130.054966	130.054966	4
130.577415	130.577415	1
131.157914	131.157914	2
131.750023	131.750023	3
132.330522	132.330522	4
132.911020	132.911020	1
133.514739	133.514739	2
134.106848	134.106848	3
134.675737	134.675737	4
135.256236	135.256236	1
135.859955	135.859955	2
136.452063	136.452063	3
136.986122	136.986122	4
137.543401	137.543401	1
138.100680	138.100680	2
138.669569	138.669569	3
139.203628	139.203628	4
139.772517	139.772517	1
140.341406	140.341406	2
140.898685	140.898685	3
141.467574	141.467574	4
142.059683	142.059683	1
142.640181	142.640181	2
143.209070	143.209070	3
143.789569	143.789569	4
144.358458	144.358458	1
144.915737	144.915737	2
145.461406	145.461406	3
145.949025	145.949025	4
146.425034	146.425034	1
146.924263	146.924263	2
147.411882	147.411882	3
147.899501	147.899501	4
148.410340	148.410340	1
148.956009	148.956009	2
149.501678	149.501678	3
150.024127	150.024127	4
150.511746	150.511746	1
151.010975	151.010975	2
151.521814	151.521814	3
152.032653	152.032653	4
152.555102	152.555102	1
153.065941	153.065941	2
153.576780	153.576780	3
154.110839	154.110839	4
154.633288	154.633288	1
155.155737	155.155737	2
155.689796	155.689796	3
156.072925	156.072925	4
156.444444	156.444444	1
156.804354	156.804354	2
157.164263	157.164263	3
157.512562	157.512562	4
157.872472	157.872472	1
158.232381	158.232381	2
158.592290	158.592290	3
158.952200	158.952200	4
159.335329	159.335329	1
159.706848	159.706848	2
160.078367	160.078367	3
160.438277	160.438277	4
160.809796	160.809796	1
161.181315	161.181315	2
161.552834	161.552834	3
161.924354	161.924354	4
162.353923	162.353923	1
162.771882	162.771882	2
163.189841	163.189841	3
163.607800	163.607800	4
164.025760	164.025760	1
164.455329	164.455329	2
164.954558	164.954558	3
165.453787	165.453787	4
165.953016	165.953016	1
166.487075	166.487075	2
167.009524	167.009524	3
167.520363	167.520363	4
168.042812	168.042812	1
168.565261	168.565261	2
169.087710	169.087710	3
169.621769	169.621769	4
170.155828	170.155828	1
170.666667	170.666667	2
171.223946	171.223946	3
171.758005	171.758005	4
172.268844	172.268844	1
172.721633	172.721633	2
173.174422	173.174422	3
173.615601	173.615601	4
174.091610	174.091610	1
174.544399	174.544399	2
174.997188	174.997188	3
175.449977	175.449977	4
175.902766	175.902766	1
176.343946	176.343946	2
176.785125	176.785125	3
177.226304	177.226304	4
177.679093	177.679093	1
178.120272	178.120272	2
178.573061	178.573061	3
179.014240	179.014240	4
179.467029	179.467029	1
179.861769	179.861769	2
180.256508	180.256508	3
180.651247	180.651247	4
181.057596	181.057596	1
181.440726	181.440726	2
181.812245	181.812245	3
182.183764	182.183764	4
182.555283	182.555283	1
182.845533	182.845533	2
183.147392	183.147392	3
183.449252	183.449252	4
183.751111	183.751111	1
184.052971	184.052971	2
184.285170	184.285170	3
184.517370	184.517370	4
184.749569	184.749569	1
184.981769	184.981769	2
185.213968	185.213968	3
185.446168	185.446168	4
185.678367	185.678367	1
185.910567	185.910567	2
186.142766	186.142766	3
186.374966	186.374966	4
186.607166	186.607166	1
186.839365	186.839365	2
187.071565	187.071565	3
187.303764	187.303764	4
187.535964	187.535964	1
187.768163	187.768163	2
188.000363	188.000363	3
188.232562	188.232562	4
188.464762	188.464762	1
188.696961	188.696961	2
188.929161	188.929161	3
189.161361	189.161361	4
189.393560	189.393560	1
189.625760	189.625760	2
189.857959	189.857959	3
190.090159	190.090159	4
190.322358	190.322358	1
190.554558	190.554558	2
190.786757	190.786757	3
191.018957	191.018957	4
191.251156	191.251156	1
191.483356	191.483356	2
